text_id,text,Disgust,Sadness,Anger,Surprise,Joy,Fear
swahili_A1_00211,Mwanaume ni kununua supper saa tatu ndo uekewe githeri yote isiharibike. 😂😂 https://t.co/2Y5nc9IfW7,0,0,0,0,2,0
swahili_A1_00212,mbunde naona ni regular viewer wa tujuane labda yuatafuta r/ship advice coz zake huwa haziwork,0,0,0,0,0,0
swahili_A1_00213,Saa hii zimeshika naweza kasirika niambie hawa ukweli mimi nmechoka https://t.co/HGr1q4aMjE,0,0,3,0,0,0
swahili_A1_00214,@DeKelvoh kuku hii ni wewe ulikuwa inanilipa? Si ungenilipa atleast nikunywe juo hehe,0,0,0,0,0,0
swahili_A1_00215,Watoto wa CBC wanafanya harusi alafu kuna wewe,0,0,0,2,0,0
swahili_A1_00216,@bonniemusambi @BettyGatonye @KBCChannel1 KUTOKA KATI KATI YA VIOSK VYA NRB HADI COUNTY YA MAGENCHE... NIKO NA MTOTO WA SISTER YANGU ANAITWA DENNIS OPIYO MORARA KUTOKA IBENCHO RITEK'E PRIMARY SCHOOL STD 8 I WISH SUCCESS BY OMWAMBA MORONYA WA MAGENCHE #Darubini,0,0,0,0,0,0
swahili_A1_00217,Hao wahenga fossils zao hazijawahi chimbwa na archeologists?,0,0,0,0,0,0
swahili_A1_00218,Kuna msee amepewa mbegu hapa nje... sijui niende ni msaidie,0,0,0,0,0,0
swahili_A1_00219,Kuna ka salam hapo Pogba na Bailly walifanya. Hiyo ni ya wakora,2,0,0,0,0,0
swahili_A1_00220,Lmaoo hiyo pic ni ya who?,0,0,0,3,0,0
swahili_A1_00221,Hii kesi supreme court ipewe hao lawyers walikuwa admitted juzi wapepete haraka,0,0,0,0,0,0
swahili_A1_00222,Penalty za Leo! Nuksi,0,0,2,0,0,0
swahili_A1_00223,@Zed_shantall Twende kwa daktari wangu Kitui 😂,0,0,0,0,2,0
swahili_A1_00224,@muruleseth2 asanti sana,0,0,0,0,0,0
swahili_A1_00225,Lakini watu watadungana visu hizi monologues zikiendelea hivi,2,0,0,0,0,0
swahili_A1_00226,Akili ni nywele na ni kama influencers hawa tag na 700 aje ??,2,0,0,0,0,0
swahili_A1_00227,"Hii nayo ilikua clickbait and mans did it coz anawajua, but ile bile uko nayo ni excess https://t.co/gPya9KpHiQ",0,0,0,0,0,0
swahili_A1_00228,"Women are very pretenders,hawa watu wanaeza pretend hata time ya sex wanaskia utamu😊😊",0,0,0,0,0,0
swahili_A1_00229,"hehehe unajua tu, @ckisuke  am just here, silently,patiently favouriting #MuFC fans tweets hating so nijue nitaanza kutafuta nani later hehe",0,0,0,0,2,0
swahili_A1_00230,Mtaniumisha kichwa ...mwenye amefanya hivi bana si poa😭😭😭 https://t.co/JZjbY2EGMt,0,2,2,0,0,0
swahili_A1_00231,"Its illegal n I repeat illegal to share stuff with a nigga, sasa hii nugu ina drop kejani kunigotea then isha anza kujipaka cologne yangu.",0,0,3,0,0,0
swahili_A1_00232,"Iringo has been mentioned more than once yet nothing is being done,kwani tunangoja apewe tukiona ndio tujue ni ukweli.",0,0,0,0,0,0
swahili_A1_00233,Playing from the back hukua tu blunder juu hujui ni defender yupi atasnap apoteze concentration na Ivo ndio mnafungwa,0,2,0,0,0,0
swahili_A1_00234,@Katomatoe Wote wanaishi na wazazi,0,0,0,0,0,0
swahili_A1_00235,Unai nae ni mbwa tu,0,0,3,0,0,0
swahili_A1_00236,@mainamunyeria @SakajaJohnson @UKenyatta Wacha wajenge kwanza alafu ndo ibomolewe juu hawaskiangi hawa watu,0,0,3,0,0,0
swahili_A1_00237,Tunakufutilia tena sana usitie taifa aibu https://t.co/NyebuFEvRG,0,0,0,0,0,3
swahili_A1_00238,We all quietly admired #RIPMamaLucy and wished we could exhibit half of her assertiveness. Pole sana to the family &amp; friends,0,2,0,0,0,0
swahili_A1_00239,@QwetuRadio @DorahManya #QwetuJumapili Mtetezi wangu Nakuitaji Karibu Kwangu @Kavosa_bena @gladiouh,0,0,0,0,0,0
swahili_A1_00240,Leo ndio wanatoka vasha wakuje wa kunywe tap water a whole week,2,0,0,0,0,0
swahili_A1_00241,@nasib_ali10 @ankali_ray @Cpt_Otos Asanti kwa kutusikiliza #AnkaliNaOtosMilele,0,0,0,0,0,0
swahili_A1_00242,Men who use Smiley's on twitter ndio wanakunywanga guarana na fav vegetable yao ni cucumber,2,0,0,0,0,0
swahili_A1_00243,Nlikuwa nimedhani mmejam juu tunapangia watu hypothetical money??,0,0,0,0,0,0
swahili_A1_00244,My G's wako offline wote my guess ni wame peleka madem wao diani alafu weno wa anze kusema nipike ugali wana kuja na mboga mwingine ana kuja na nyanya,0,2,0,0,0,0
swahili_A1_00245,Mnatoka ocha miwa vizuri mnafika Nairobi mnasahahu shule halafu unasema mzazi alianza kukuchukia... unataka afanye nini?,0,0,2,0,0,0
swahili_A1_00246,Wale watu walikuwa wanatembea na guitar tao walienda wapi?,0,0,0,0,0,0
swahili_A1_00247,"msidangangwe ati konshenz akikuja yuwa women hukuwa ratchets... kuna show alikuja apo kicc after victoria kimani kum fanyia  curtain raise, mans aliperform for 30 mins na akajitoa.. yuwa women hawakuduu any.",0,0,0,0,0,0
swahili_A1_00248,Nikisema hii mwaka yote sijaonja 🍑 mtasema mimi ni fala lakini ni sawa tu🤤🚶,2,0,0,0,0,0
swahili_A1_00249,Iyo storey building ilianguka kiujinga ni kama imeundwa na karatasi,0,3,0,0,0,0
swahili_A1_00250,Juzi my neiba nilisikia nduru kwenda nikapata the guy is beating up the lady the man isn't working he stays in the house whole day when the woman comes apike afue afanye everything yet hatafuti job when the lady asked he started beating her he wanted to stub her she screamed https://t.co/f0mh1q6Csu,0,3,0,0,0,0
swahili_A1_00251,Waziri wa Ardhi Awashutumu Baadhi ya Wakuu Serikalini  #KashFaZaUfisadi,0,0,0,0,0,0
swahili_A1_00252,@LemaVictorglema Kuteseka ni kwa Muda tu kaka z😂😂,0,0,0,0,0,0
swahili_A1_00253,"Ee Mungu twaomba uilinde, jumuia Afrika Mashariki. Tuwezeshe kuishi kwa amani. Tutimize na malengo yetu#EACC anthem",0,0,0,0,0,0
swahili_A1_00254,WASEE BOSCO AMENIFIKA KWENYE KOO,0,0,3,0,0,0
swahili_A1_00255,Mimi nishaienda dunda bila ata bob alafu tunadance na dem  ananipapasa akitafuta pesa hahaa mimi nilijifanya mabeste wananishow unaporwa nikaawambia sina kakitu  hahahaa,0,0,0,0,3,0
swahili_A1_00256,Izi tweets za annibre zitanichocha nifkuze bae alafu niangukie nikuwe single vaseline ka kawa,0,0,0,0,0,0
swahili_A1_00257,"@GGamugoyi @ntvkenya in the court of law hakunanga cha niliambiwa nifanye ? wewe ndio ulifanya, msalaba ni wako",0,0,0,0,0,0
swahili_A1_00258,Lakini wasichana kwanini mnawatchingi mpira???vitu zingine si tulisema tuachie wanaumw?e???,0,0,0,2,0,0
swahili_A1_00259,That SGR station at Masenyi..... Why the fuck do we have a whole station there for? Kuna mse ashawai shukia hapo hata? Kuna mse ashawai pandia hapo?,0,0,2,0,0,0
swahili_A1_00260,Yani men hampendi candy crush na it's just an app like other game apps ama shida ni?,0,0,0,0,0,0
swahili_A1_00261,"Kama gava imesota,waanze kulipisha wazito wote levy alafu wapewe sticker kama ya ntsa 😂",0,0,0,0,0,0
swahili_A1_00262,5 people amefanya nini tena.Ama alibebwa na upepo jana🤣,0,0,0,2,0,0
swahili_A1_00263,au hiyo account ni kinyest the simp anatumia??,0,0,0,0,0,0
swahili_A1_00264,Hoi ndio mtu anachekanga tu... Nothing much just laugh and laugh,0,0,0,0,2,0
swahili_A1_00265,@maelwak @Kurlycheeks Kazi kwa mikono yetu,0,0,0,0,0,0
swahili_A1_00266,@inooroke #Racuria 45 tuko pamoja Sana,0,0,0,0,0,0
swahili_A1_00267,Unasema wee ni vegin na unatumia family planning. What for? ....usituleteee hapa,0,0,2,0,0,0
swahili_A1_00268,Na kama wewe ni makasi gang unasema mapema wanaumme wasispend effort ya bure.,0,0,2,0,0,0
swahili_A1_00269,Hawa watu mnaamkaga na asante mko sure mnaamkaaga mnapata mlilala na yeye?,0,0,0,0,0,0
swahili_A1_00270,@currAm3L @MrKimaniMbugua Alafu ushindwe kwanini mimi hukupenda,0,0,0,2,0,0
swahili_A1_00271,Saa leo si mmeamini me si catfish,0,0,0,0,2,0
swahili_A1_00272,"kuna haka kaujanja kameanza na watu wa greenapp ,,mtu anaitisha wengine pesa alaf after someday anajifanya account yake ilikua imehackiwa sio yeye alikua anaitisha😂",0,0,0,0,0,0
swahili_A1_00273,Hio something ya the body and the face siwesi jaribu wuuwii,0,0,0,0,0,0
swahili_A1_00274,"#NP SHAURI YAO/ DJ CREME FT KRISTOFF,KHALIGRAPH &amp; CHIWAWA *PUMP IT OR DUMP IT* #SLAMHBR @JinxLike",0,0,0,0,0,0
swahili_A1_00275,Kitu wanawake wanafaa wafunzwe ni sayans ya reproduction.,0,0,0,0,0,0
swahili_A1_00276,Men hii App huongea about marriage ni watu hata staying with a Woman two days huwa shida 🤣,0,0,0,0,0,0
swahili_A1_00277,@PabloJohny nashuka hio stage next... I think Pluto. .. ndio nisiwahi rudi,0,0,0,0,0,0
swahili_A1_00278,@mmkalla hehehe Gary Neville ni mchambuzi mzuri tu wa soka mbali sio mkufunzi. Macho yakiona huwa hayatendi yaonayo jamani!!,0,0,0,2,0,0
swahili_A1_00279,That fuckn moment morning hrs jibwa la mtu kantishia atanistaki eti nimemwibia-... kuma mayo si simple ulivo dhania-... kesho ni zamu yangu,0,0,3,0,0,0
swahili_A1_00280,"Kuna hii class ya minority cigarettes somkers wenye wanakuanga addicted mapaka wakikosa kuvuruta sigara they nosebleed,huwa nawahurumia sana.",2,2,0,0,0,0
swahili_A1_00281,Babu owino alimess but pia tusimuekelee vitu za uongo hiyo nayo apana .,0,0,0,0,0,0
swahili_A1_00282,Kitu najua kuna watu hawana cha kulose in all this,0,3,0,0,0,0
swahili_A1_00283,Mmeivisha kusoma trades za gold na crude oil wakubwa?,0,0,0,0,0,0
swahili_A1_00284,@ledamalekina Gachagua ako na akili ya Mungu,0,0,0,0,0,0
swahili_A1_00285,Hio shairi ya class 2 ilinifanya niamini ukimwi ni mnyama bana😂😂💔,0,0,0,0,0,0
swahili_A1_00286,Jana watu walitaruka Nairobi wueeh 🤣🤣🤣🤣🤣🤣🤣,0,0,0,2,0,0
swahili_A1_00287,Msipee huyo dem attention hata kidogo naona ni clout anatafuta. Nkt!!,0,0,2,0,0,0
swahili_A1_00288,"Siyet, nilidrink call watu twedi fae",0,0,0,0,0,0
swahili_A1_00289,Mlisema ukiniita ni mama wa viazi karai??,0,0,0,0,0,0
swahili_A1_00290,"Kama mzee alipenda nyama and lived upto 95, niskie mtu anasema nyama ni mbaya",0,0,0,0,0,0
swahili_A1_00291,@KakushaVenecia Nitumie kwa DM bbg,0,0,0,0,0,0
swahili_A1_00292,Weuh kushiba sana,0,0,0,0,0,0
swahili_A1_00293,Mimi sahi chenye nataka ni rent tu izo zingine zitaingiana,0,0,0,0,0,0
swahili_A1_00294,@Nelsonguto alafu hungenichapia niletee hata kiombitho.. Za ovyo hizo nigga,0,0,2,0,0,0
swahili_A1_00295,@PLesaina Mtalia sana,0,2,0,0,0,0
swahili_A1_00296,@Kenyans Kama Biro alinunua this nane si atauza mpaka free issued gvt condoms,2,0,0,2,0,0
swahili_A1_00297,@shicoshix @hot_96kenya  @IAMRAPCHA  @galata_carzola  #dropzonetakinover WIMBO YA KUKARIBISHA POPE,0,0,0,0,0,0
swahili_A1_00298,"Okay, mimi nataka kujua, huwa mashoot shots aje?",0,0,0,2,0,0
swahili_A1_00299,@SitieneiAgui @MutahiNgunyi Are you stupid? What has the price of gas got to do with which tribe I come from? Kwenu ni wewe tu ama kuna mwingine anategemewa?,0,0,2,0,0,0
swahili_A1_00300,😂😂😂😂 sasa mbona huyu mama anapost nudes na ni mzee,3,0,0,0,0,0
swahili_A1_00301,Hio pesa wanataja wamepotezea kwa event moja yenye ata ingekuwa ya ukweli wangeleta huyo ninja wa Nigeria akuje kuudhi watu with 27 minutes club appearance disguised as a playback performance wakinipatia naweza weka event once every month for like 5 months straight buana.,0,2,0,0,0,0
swahili_A1_00302,Unapatia mwanaume heshima yake alafu unapata anapigwa na lightskin,0,0,0,0,0,0
swahili_A1_00303,Mtu hujipata aje anapita wrong side Thika Road? Na bado anaendelea na kudrive hiyo si ni kuchizi ama zimeshika.,0,2,0,0,0,0
swahili_A1_00304,Naskia kuna missionary style ni gani mnishoo walahi🤔🤔😓,0,0,0,2,0,0
swahili_A1_00305,@phyllinyo ha ha ha hawa wazazi wako too much hawarealize we ni  mkubwa,0,0,0,3,0,0
swahili_A1_00306,Lakini Brown aje aseme alikuwa anatosheleza aje hiyo mti kwa hizo matako juu zilikuwa nono kupindukia!Hakukwama pale kakangu alipigania kuma senge,0,0,0,2,0,0
swahili_A1_00307,"Lakinii my ancestors walikuwa wapi , wengine wakipelekwa usa kama slaves?",0,0,0,2,0,0
swahili_A1_00308,@JamesJumba Hii kenya yetu watu hurudishiwa kweli? Idk why huwa siwaamini saaana,0,0,0,0,0,0
swahili_A1_00309,My little mans takes cod liver oil willingly and I am wondering which version of childhood did this lil nigga subscribe to? Hio kitu tulikuwa tunaforciwa kukula under duress.,2,0,0,0,0,0
swahili_A1_00310,"Ujue una nusu ya moyo wangu unanusu iliyobaki kwangu Yote inakupenda wewe Una jua langu, na mwezi wangu Unatembea na roho yangu~Kiboko Yangu",0,0,0,0,2,0
swahili_A1_00311,Mwanaume usiwai Kaa next na mwanaume mwenzako kwa mat,0,0,0,0,0,0
swahili_A1_00312,@mwendeeh @premierleague WEWE NIACHE  ULINIONA KWA HIYO UWANJA SMH,0,0,2,0,0,0
swahili_A1_00313,Nikama naenda kwa Baba,0,0,0,0,0,2
swahili_A1_00314,"@Michaelkhimu @KenyaOn70901895 @KiprotichSawe WAPAMBANE NA HALI ZAO, WANAJUANA KWA VILEMBA.",0,0,0,0,0,0
swahili_A1_00315,Mnapenda Gilbeys ama ni peer pressure tu??,0,0,0,2,0,0
swahili_A1_00316,Asante Mwana wa Ali kwa brifs #Regepoison,0,0,0,0,2,0
swahili_A1_00317,@Kenyans Hiyo gas nani atakuwa ana refill ikiisha instead ya kuongea about stima ni hii ujinga ya gas ndio wanatuambia,0,0,2,0,0,0
swahili_A1_00318,@Haturudinyuma tuko pamoja,0,0,0,0,0,0
swahili_A1_00319,"Halafu mtu anakupea one week umee ndevu as if ndevu ni nyasi,umbwaa 😂😂😂",0,0,3,0,0,0
swahili_A1_00320,Hahha kina Mbadi na mafirimbi kwa Parliament,0,0,0,2,0,0
swahili_A1_00321,Haha 3-0 haha kwani hawa makoreans hawaoni yawa!,0,0,0,0,2,0
swahili_A1_00322,Unaenda kuona pastor then kitu funny receptionist anakushow kuona pastor ni 5k aki hii injili,0,2,0,0,0,0
swahili_A1_00323,Sasa nikuwatch #Mayweather akichapa mtu after #Afc played sensationally!,0,0,0,0,2,0
swahili_A1_00324,Kama wewe ni kienyeji... mh mh.,0,0,0,0,0,0
swahili_A1_00325,@Babu_Owino peleka hisia hiyo bungeni tafadhali mheshimiwa ila barabara zetu zirekebishwe ni mbaya haswaa,0,0,0,0,0,0
swahili_A1_00326,Hivi ni kusema Man Giddy brings nothing to the table ama kunaendaje?,0,0,0,3,0,0
swahili_A1_00327,"Kuna siku flani dame yangu alipewa hug na ninja akainuliwa juu,kabla ashukishwe chini nilikuwa nisha- move on",0,0,0,0,0,0
swahili_A1_00328,Kama city-zens ni watu wanaishi kwa city wenye wanaishi ushago wataitwa aje,0,0,0,0,0,0
swahili_A1_00329,"@BarchokHillary Pole sana, may his soul RIP",0,3,0,0,0,0
swahili_A1_00330,Wamenitroll wadau ety formula nko mayo solo ni dental formula 💔💔😒,0,2,0,0,0,0
swahili_A1_00331,Nimeletewa hii kitu na sijui ni nini. What's this ama nimerogwa ? https://t.co/Qpf8hCu8MD,0,0,0,0,0,0
swahili_A1_00332,"Lets pray for our brother Hajji. May Allah (SWT) make it easy for the family. I hope and pray to the almighty, that he survives this. May Allah (SWT) give him quick recovery In Shaa Allah 🙏🏼🙏🏼 Amiin Ya Rabb",0,2,0,0,0,0
swahili_A1_00333,"Stop thinking your competition, Think different Check alternatives You'll wake up in BLUE OCEANS.",0,0,0,0,0,0
swahili_A1_00334,WAKE UP RAMSEY,0,0,0,0,0,0
swahili_A1_00335,Wa mama mtoto alilala 5pm na hajaamka nifanye nini?,0,0,0,0,0,2
swahili_A1_00336,@m_oush but it hapens evrywea kuna hii nugu alipewa awe CEO akadai eti pesa zitakua controled eti 4 library n catering tu,0,0,2,0,0,0
swahili_A1_00337,"Vile bar soaps in public places huwa messy, mimi siwezi gusa hiyo shit in the name of hygiene.",0,0,0,0,0,0
swahili_A1_00338,Sisi whatsapp group ya daro walikosana wengine wakaform opposition group those are the only app group niko ndio niulize pale class iko,0,0,0,0,0,0
swahili_A1_00339,Kila mtu anashinda akisema yeye ni introvert na hamnyamazi. Anyway hata hatukuuliza,0,0,0,0,0,0
swahili_A1_00340,msee amesema alinyonga na sanitizer omuzigidi ikatoshana na toothpick. ati hapo ndo alijua kumbe ni uchafu huwa amebeba sio Doshi 🤣🤣🤣🤣🤣,3,0,0,0,0,0
swahili_A1_00341,Mimi nyama siwezi nunua kama sijaonja ni confirm of its soft enough kana ni ya funda,0,0,0,0,0,0
swahili_A1_00342,Kuna fine ghel flani hapa  kibandaski amefinya ugali hadi ikatoa hewa😭😂😭,0,0,0,0,0,0
swahili_A1_00343,Watu wengi hawajui kana funny ni nini haha,0,0,0,3,0,0
swahili_A1_00344,SOTE PAMOJA.  Ruto my president #RutosBlindAmbition,0,0,0,0,0,0
swahili_A1_00345,@winslowmathenge But what’s the catch in this? Bei na quality ni nafuu sana,0,0,0,2,0,0
swahili_A1_00346,Ukiachwa ndio utajua huyo jama alikuwa alisema hivyo akiwa amelewa🤣 https://t.co/UTbHlpHc9k,0,0,0,2,0,0
swahili_A1_00347,Jana nilijaribu kukieka status pale green app  ..kidogo kidogo nikajiuliza ni upuzi gani hio Niko nayo nikatupa hio simu mbali sana.,0,0,0,0,0,0
swahili_A1_00348,@Diana_Bahati Ukifanya hio umalaya hao wanaume wooooooooote walikuwa wanavaa condom?,2,0,0,0,0,0
swahili_A1_00349,hapa ni mama mboga anashughulikiwa https://t.co/dLbPeIqxNk,0,0,0,0,0,0
swahili_A1_00350,@thuggish1 @bintikombo @PrinceRaymondke Kwani sasa mtese mzee ya mwenyewe na pesa ziliumbiwa tuwape wanawake,0,0,0,2,0,0
swahili_A1_00351,I wonder ile keg ya 30 Bob nilikunywa jana ni worth ngapi sahi,0,0,0,0,0,0
swahili_A1_00352,"Hawa kutambui hapo,  huyo anaongea nini",0,0,2,0,0,0
swahili_A1_00353,Nilikataa kushuka gari mimi LMAO,0,0,0,0,0,0
swahili_A1_00354,Mwanaume unataka mwanaume mwingine akubambe aje whatsapp sasa 😅,0,0,2,0,0,0
swahili_A1_00355,Hawa watu hawajali livelihoods za watu kabisa. https://t.co/p8km6qev7A,0,3,0,0,0,0
swahili_A1_00356,kuna vodka ingine inaitwa SPIRITUAL VODKA....smh ni tu venye niliacha pombe,2,0,0,0,0,0
swahili_A1_00357,yani all that time nilikua na dhani githeri pucker ni oomf bana,0,0,0,2,0,0
swahili_A1_00358,Hawa mama mboga ni wezi,0,0,3,0,0,0
swahili_A1_00359,Kuna mtu jana zilishika nikamuita baby na tunaheshimiana. Nitarudisha form aje sasa ju convo iliishia hapo,0,0,0,0,0,2
swahili_A1_00360,let me send the management of this apartment an anonymous email..wtf are these power outages everyday and it's just us and they don't seem bothered ni rent tu wanajua kuitisha.,0,0,2,0,0,0
swahili_A1_00361,Mbona ukienda supermarket huwezi ingia na kisu juu ni weapon but visubzinauzwa huko ndani?,0,0,0,0,0,2
swahili_A1_00362,Chebet pink is true definition of a beautiful twitter honey hawa wengine ni maji maji,0,0,0,0,2,0
swahili_A1_00363,Ahsante kwa kuwa nasi #AmkanaWestFm #AmkanaWestFm #AmkanaWestFm #AmkanaWestFm #AmkanaWestFm @WestFmKenya @PPkemei,0,0,0,0,2,0
swahili_A1_00364,@vinnie_tytaz @m_oush si hatujazoe results zinakaa hivi kaa vile nyii mmezoea,0,2,0,0,0,0
swahili_A1_00365,Oooh pure power and speed...kwani hawa Fijians huwa farmers wote,0,0,0,0,0,0
swahili_A1_00366,Kuna agemate yangu nimesikia hapo homeboyz akiambia dem aty anampenda na anadai kumuoa..😂😂,0,0,0,2,0,0
swahili_A1_00367,Ma parents wenu wanajua nyinyi ni transporters wa vitu za kukojoa ??,0,0,0,2,0,0
swahili_A1_00368,Lakini madame hukunywa keg wanakuwanga warembo,0,0,0,0,0,0
swahili_A1_00369,saa p n mamake wameamka wacha nirudi ni kasirikiwe,0,0,0,0,0,0
swahili_A1_00370,"Lakini western country people ni kama wanakuanga wamewachilia uyo anaclaim kukuwa yesu,",0,0,0,2,0,0
swahili_A1_00371,Kweli dunia ni mduara tarajia chochoke wakati wowote ule,0,0,0,0,0,2
swahili_A1_00372,"Life ikiendelea hivi, kuna time utaingia supermarket, utaambiwa pick one item for a single customer. Ndio itoshe kila mtu",0,0,0,0,0,3
swahili_A1_00373,Ugly women ufight on behalf of their pretty friend ...lmao hadi wanaeza fanya ukataliwe,0,0,0,0,0,0
swahili_A1_00374,Form one ilikuwa Arsenal ikichapwa nilikuwa naenda hostel nalia yangu yote,0,2,0,0,0,0
swahili_A1_00375,@SeitaiLeparan Choose who feeds you. Hata mbwa haukulangi mfupa imerushwa na kila mpita njia,0,0,0,0,0,0
swahili_A1_00376,"Eti maziwa freshi kikombe cha chai buku 150sh , kwani hayo maziwa mmemkamua dume!",0,0,0,3,0,0
swahili_A1_00377,Kama hamwes nisupport si msupport prince raymond basi msikuwe hivo,0,2,0,0,0,0
swahili_A1_00378,Lakini majamaa wafupi waki dara madame warefu inakaaga nikama wanachange bulb.,0,0,0,0,2,0
swahili_A1_00379,Hawa watu wanani follow ni kazi wamekosa??,0,0,3,0,0,0
swahili_A1_00380,National girlfriend day ni wewe na watu wenyu,0,2,0,0,0,0
swahili_A1_00381,@EvahMwalili @Milele_FM #Barakazamilele Hakuna Mungu mwingine kama wewe,0,0,0,0,2,0
swahili_A1_00382,Huyo ni Maxine anapigana akiwa ndethe? Wueh,2,0,0,0,0,0
swahili_A1_00383,hii ndom ni thicke,2,0,0,0,0,0
swahili_A1_00384,Mtu anaambiwa aende na madazi ako locals na marafiki juu hapo ndio peace iko 😂,0,0,0,0,2,0
swahili_A1_00385,"Watu wa mombasa walifungua maduka 12:30pm..saa izi naona kuna wenye wamefunga,yaani kusema ukweli hawa watu hawananga haraka ya kutafta pesa??",0,0,0,0,0,0
swahili_A1_00386,"Kusoma na serious students nayo si jokes,hawa watu hata njaa hawaskii.",0,0,0,3,0,0
swahili_A1_00387,Mbona ukisetty kama umefacsce juu shada haiwezikunyonga?,0,0,0,0,0,0
swahili_A1_00388,kuna ma presidential candidates wana seek attention kuliko ata socialites,0,0,0,2,0,0
swahili_A1_00389,Hii kitu ni tamu!,0,0,0,0,3,0
swahili_A1_00390,"Next week we'll wake up to ""CBC dismembered the basic structure doctrine"". But before then, enjoy your 17-minute weekend",0,0,0,0,0,0
swahili_A1_00391,Tumtegemee mwenyezi Mungu katika kila hali na tumshukuru katika kila jambo @QwetuRadio @vincentateya @carol_merab #QwetuAsubuhi,0,0,0,0,2,0
swahili_A1_00392,#NP #JimReeves @AnOldChristmas Ndani Ya Awamu Ya Pili #JamboKenyaChangamka Karibu sana Asubuhi sana Ikiwa Ni Msimu wa Upendo @OgalTina,0,0,0,0,0,0
swahili_A1_00393,"Kama hawa ndio mabibi they are meant for us , we are very unlucky",0,3,0,0,0,0
swahili_A1_00394,@JoGabbie Niseme nini😂,0,0,0,2,2,0
swahili_A1_00395,@HildaNewton21 @HecheJohn Hawajiekewi hao jamaa wanapelekwa pelekwa kama mataira kika ndiyo mkuu,0,0,0,0,0,0
swahili_A1_00396,@Milele_FM @Dr_sarahkmusic @EvahMwalili #barakazamilele Kibera Ayany tumetega anga na tumeamka vizuri kwa uwezo na nguvu zake Mwenyezi Mungu,0,0,0,0,3,0
swahili_A1_00397,Na vile Vicky huwapea quality videos mbona kutoka jana mmempa 1k views pekee?,0,0,0,3,0,0
swahili_A1_00398,@ke_shakilla Ile war itakuwa??hapo nitawakaranga wote..katambe hadi mwisho hiyo ni disrespect,0,0,0,0,0,0
swahili_A1_00399,Joseph Nyanchama ambaye ni motivational speaker yuko studioni tunaangazia masuala mbali mbali yanayothiri jamii #sikika,0,0,0,0,0,0
swahili_A1_00400,"Alafu juzi nkaringa vile nimeenda IMAX, kuulizwa kunakaaje msee nilisema vile nilichoma sikumbuki any",0,0,0,3,0,0
