text_id,text,Anger,Joy,Sadness,Surprise,Fear,Disgust
kinyarwanda_1_00139,"Imibiri y’inzirakarengane aho ishyinguye iracyarira, ishaka guhabwa ubutabera.",0,0,3,0,0,0
kinyarwanda_1_00140,Bisanzwe bikorwa ni uko gusa nta tegeko ryari rihari.,0,0,0,0,0,0
kinyarwanda_1_00141,"Ikirwa, cyangwa ikizimba mu mvugo y’abaturage bo mu bice byegereye Ikiyaga cya Kivu ni ubutaka buzengurutse n’amazi.",0,0,0,0,0,0
kinyarwanda_1_00142,Urundi rugamba dukwiriye gutsinda ni ibibazo byugarije umuryango nyarwanda.,0,0,0,0,0,0
kinyarwanda_1_00143,"Ati “Mu Rwanda ikibura ni uko abantu bahumuka, batinyuka, bakumva ko isoko ari iryabo kandi nidutinda ayo mahirwe azadupfira ubusa.",0,0,0,0,2,0
kinyarwanda_1_00144,Ntabwo twigeze twumva Umwami arimo kuryanisha Abarundi.,0,0,0,0,0,0
kinyarwanda_1_00145,"Nta gikwirakwiza amacakubiri nk’iki ng’iki, ngo gushyingira uwo mudahuje idini ni icyaha!",3,0,0,0,0,0
kinyarwanda_1_00146,Ntimuzigere mureka abandi bantu ngo babagenere abo mukwiriye kuba bo.”,3,0,0,0,0,0
kinyarwanda_1_00147,Yongeyeho ko kuba yarabuze umusore wamuteye inda byamugizeho ingaruka kuko se wabo yamubwiye ko nta kintu na kimwe azigera amufasha mu buzima bwe.,0,0,3,0,0,0
kinyarwanda_1_00148,"Ubu bushakashatsi bwakozwe mu 2003 na Dr. Augustine ACRONYM_PLACEHOLDER Kposowa, Umwarimu muri Kaminuza ya California akaba n’Inzobere mu by’Imibanire.",0,0,0,0,0,0
kinyarwanda_1_00149,"Iyi ndwara y’ibicurane bikabije yiyongereye cyane guhera muri Gicurasi uyu mwaka, ibintu byateye inzego z’ubuzima impungenge kuko ubusanzwe mu bihe nk’ibi by’umwaka, abarwayi b’ibicurane babaga batangiye kugabanyuka.",0,0,0,0,3,0
kinyarwanda_1_00150,"Ni ubushakashatsi Prof. Paul Dawson yakoze ari kumwe n’itsinda ry’abanyeshyuri yigishaga, ashaka kubereka ko ari ngombwa gutekereza byimbitse ku buziranenge bw’ibiribwa, aho bwagaragaje ko guhuha iyo buji byongera bagiteri ku mutsima, ku kigero cya 1400%.",0,0,0,0,2,0
kinyarwanda_1_00151,"Yaba aho yakanguriye abantu batandukanye kwica Abatutsi, aho ubwe yabyikoreye, ku byaha bya Jenoside amategeko yo mu Bufaransa ateganya ko uhanwa nk’aho ari wowe bwite wakoze icyaha.",0,0,2,0,0,0
kinyarwanda_1_00152,"Tugomba kwihutira kubishyira mu bikorwa kuko ni yo mahirwe dufite nk’Abanyafurika, nidutinda kwihuza no kubyumva kimwe abashaka kuyasenya barahari kubera ko bari kubura isoko.”",0,0,0,0,3,0
kinyarwanda_1_00153,Dr Iyamuremye yavuze ko izi nzobere ziba zifite inshingano zo kwita ku bantu benshi cyane ugereranyije n’umubare w’abatuye u Rwanda.,0,0,0,0,0,0
kinyarwanda_1_00154,Umukozi w’Umujyi wa Kigali yarenze ku byo abatekinisiye bari bemeje,0,0,2,0,0,0
kinyarwanda_1_00155,"Ati “Hari n’iyahunganye nabo bajya muri Zaïre, baragarukana iza no gutera amahane ivuga ngo abanyarwanda bibashyira mu byabo [mu mitungo] nibabe baretse babanze bajye mu nkambi mu Rwanda”.",0,0,2,0,0,0
kinyarwanda_1_00156,"— Hakainde Hichilema (@HHichilema) June 20, 2023",0,0,0,0,0,0
kinyarwanda_1_00157,Inka ni imwe mu matungo akenera cyane ubwatsi burimo ibitera imbaraga n’ibyubaka umubiri.,0,0,0,0,0,0
kinyarwanda_1_00158,Ntabwo ibihugu Kuleba azasura byatangajwe byose.,0,0,0,0,0,0
kinyarwanda_1_00159,Ibi bikaba bimaze gukorwa inshuro zigera kuri 6.,0,0,0,0,0,0
kinyarwanda_1_00160,"Nta rangi, nta sima cyangwa umuriro w’amashanyarazi byaharangwaga.",0,0,2,0,0,0
kinyarwanda_1_00161,"Ubuyobozi bw'Itorero ADEPR bwihanganishije umuryango wa Pastor Theogene Niyonshuti, Abanyetorero ADEPR bose, inshuti n'abavandimwe be ku bw'urupfu rwa Pastor Theogene rwabaye mu ijoro ryo ku wa 22/06/2023 azize impanuka yabereye mu gihugu cya Uganda nkuko umuryango we ubitangaza pic.twitter.com/mfFkzlDukt",0,0,3,0,0,0
kinyarwanda_1_00162,"Abo ni Charles Munyaneza, Ugirashebuja Célestin, Vincent Bajinya, Emmanuel Nteziryayo na Célestin Mutabaruka.",0,0,0,0,0,0
kinyarwanda_1_00163,"Ariko Imashini yahitaga itubwira iti nsanze igifitanye isano na byo ari abakaraba intoki ntabwo ari agapfukamunwa, noneho RBC igahita ijyana ingamba iti nyabuneka nimukarabe intoki.”",2,0,0,0,0,0
kinyarwanda_1_00164,Azawad ni ihuriro ry’imitwe y’aba-Tuareg baharanira ubwigenge n’indi mitwe yitwaje intwaro ihanganye n’ubutegetsi bwa Mali.,0,0,0,0,0,0
kinyarwanda_1_00165,Gukomera kw’iki kibazo kwashimangiwe n’uko uyu mukinnyi w’Umunyarwanda yagombye kujyanwa ahavurirwa indembe nyuma yo gukomerekera muri iyo mirwano.,0,0,3,0,0,0
kinyarwanda_1_00166,Se ntabwo akenshi yabaga ari mu rugo kubera akazi yakoraga k’ubushakashatsi mu by’ubutabire.,0,0,0,0,0,0
kinyarwanda_1_00167,Uyu mugabo bivugwa ko yashukaga aba bana akabajyana mu rugo iwe akaba ariho abasambanyiriza.,0,0,3,0,0,0
kinyarwanda_1_00168,Uburyo izi nyamaswa zikoresha inzira imwe haba mu buryo bw’imyororokere n’ubwo gusohora imyanda nk’uko bimera ku nkoko mu gutera amagi cyangwa guta amatotori.,0,0,0,0,0,0
kinyarwanda_1_00169,Aho ni ho byahise bitangirira abavandimwe batangira kurwana.”,0,0,3,0,0,0
kinyarwanda_1_00170,"Kicukiro (95,4%), Nyarugenge (92,8%) na Gasabo (92,7%) ni two turere dufite abazi gusoma no kwandka benshi bagejeje igihe cyo gukora mu gihe Nyaruguru (32,7%), Ngororero (30,6%) na Gisagara (30,2%) dufite benshi batazi gusoma no kwandika.",0,0,2,0,0,0
kinyarwanda_1_00171,"Sha sinkubeshye nsigaye ngukemanga.""",0,0,0,0,2,0
kinyarwanda_1_00172,Ati mwana wanjye humura aho batari nzahababera.,0,1,2,0,0,0
kinyarwanda_1_00173,Imodoka yarimo umubiri wa Pasiteri Niyonshuti yaherekejwe n’uruvunganzoka rw’imodoka n’abamotari ari nako ku muhanda wose abantu bari bahagaze bamusezeraho bwa nyuma.,0,0,3,0,0,0
kinyarwanda_1_00174,"Kwambika impeta uwo mukundana ni icyemezo gikomeye benshi bafata bateganya kurushinga mu gihe cya vuba, gusa bamwe mu byamamare bagiye babikora bikarangira impeta bambitswe cyangwa bampitse abakunzi babo zikuwemo kubera impamvu zitandukanye.",0,0,2,0,0,0
kinyarwanda_1_00175,"Ubu bwugarizi bwe bwagowe cyane ubwo yari amaze gusimbuza Ishimwe Christian ku munota wa 79, akinjizamo rutahizamu Nshuti Innocent utaragize byinshi amufasha.",0,0,2,0,0,0
kinyarwanda_1_00176,Imitima yabo iruhukire mu mahoro naho abakomeretse bakire vuba.”,0,0,3,0,0,0
kinyarwanda_1_00177,"Akimara kumenya ko arwaye gutya, yarihebye bikomeye atangira gushaka abakozi b’Imana ngo bamusengere.",0,0,3,0,0,0
kinyarwanda_1_00178,"Uretse inkota yabonetse, abashakashatsi banabashije kubona ko aho yari iri, hanashyinguwe abantu barimo umugabo, umugore n’umwana kandi mu buryo bukurikiranye.",0,0,2,0,0,0
kinyarwanda_1_00179,"Rtd Maj Mudathiru na Pte Ruhinda Jean Bosco wahoze ari umusirikare wa RDF, nibo bakatiwe gufungwa imyaka 25, nk’igihano kiruta ibindi.",0,0,2,0,0,0
kinyarwanda_1_00180,"Iyo miryango yose bayihaye amasaha ngo ive mu gihugu, Abanyaburayi barasakuza ariko biza gushira.",2,0,0,0,0,0
kinyarwanda_1_00181,Uyu muhanzi yahise ajyanwa mu bitaro biherereye i Minnesota igitaraganya ahashyirwa indembe ndetse ahita anajyanwa kubagwa vuba na bwangu.,0,0,3,0,0,0
kinyarwanda_1_00182,"Nubwo hari icyizere ariko hari n’impungenge zishobora gushingira ku biza biheruka kwibasira Intara y’Iburengerazuba n’amajyaruguru, byangije umusaruro ku rwego rukomeye, abantu barenga 135 bakahasiga ubuzima.",0,0,0,0,3,0
kinyarwanda_1_00183,"Bahamagaye imbangukiragutabara, bavuga ko hari abandi barwayi yagiye kureba, aho iziye rero niho yahise inzana ngera ku bitaro umwana yicaye.”",0,0,3,0,0,0
kinyarwanda_1_00184,"Roho ye iruhukire mu mahoro.""",0,0,3,0,0,0
kinyarwanda_1_00185,"Abo bagabo bose batangaje ko ibibazo bishingiye ku mutekano muke, ubukungu n’ibindi byaha bikunze kuba mu gihugu cyabo ngo ni byo byatumye batekereza kuva mu gihugu cyababyaye bakajya gushaka imibereho ahandi.",0,0,3,0,0,0
kinyarwanda_1_00186,"Ugereranyije n’ubwiyongere bw’abaturage, abashora imari mu kubaka inzu ziciriritse n’iz’ubucuruzi baba bake.",0,0,0,0,2,0
kinyarwanda_1_00187,"Ati “Imibare igaragaza ko kuva mu 2019 kugeza mu 2021 imibare y’abana bata ishuri, mu mashuri abanza yavuye kuri 7% igera ku 9%, mu gihe iy’abataye ishuri mu mashuri yisumbuye yavuye ku 8.2% igera ku 10,3%.",0,0,3,0,0,0
kinyarwanda_1_00188,"Nubwo bimeze gutyo ariko, mu gihe hasigaye ibyumweru bitatu gusa ngo umwaka mushya w’imikino utangire, nta kigaragaza ko iyo gahunda yamaze gushyirwa ku murongo.",0,0,0,0,2,0
kinyarwanda_1_00189,"Nyamara muri iki gihe RDC isa n’iyamaze gutera icyizere ingabo za EACRF izishinja kwanga kurasa M23, mu gihe zo zivuga ko inshingano zahawe ari izo kurinda ibice M23 ivuyemo, no kugenzura ko ikomeza gusubira inyuma no guhagarika imirwano.",2,0,1,0,0,0
kinyarwanda_1_00190,"Yakomeje ati “Oya, Carlos Martens Bilongo gumana ishyaka ryawe rya La France Incendiaire iwanyu haba mu gihugu cyakureze cyangwa icy’inkomoko, ariko umenye ko u Rwanda rutazigera ruba insina ngufi yawe.""",3,0,0,0,0,0
kinyarwanda_1_00191,"yakomeje iti ""Bakurikiranyweho icyaha cyo gusaba no kwakira indoke, aho bafatiwe mu cyuho bamaze kwakira 400,000 Frw kugirango batange serivisi umukiliya yemerewe n’amategeko.""",0,0,3,0,0,0
kinyarwanda_1_00192,“Iyo urebye ikibitera cya mbere ni uko urwego rw’ubuhinzi n’ubworozi ruba rwapfuye.,3,0,0,0,0,0
kinyarwanda_1_00193,"Muri ibyo bihe kandi niko n’imibare ya za gatanya yagiye ihindagurika, abapfakara ndetse n’abongera kwishumbusha mu gihe batandukanye n’abo bashakanye, cyangwa bitabye Imana.",0,0,0,0,0,0
kinyarwanda_1_00194,"Bishobora guterwa kandi n’uko umutsi wacitse amaraso ntagere mu mutima neza, ibizwi mu mvugo ya kiganga mu ndimi z’amahanga nka ‘myocardial infarction’.",0,0,2,0,2,0
kinyarwanda_1_00195,Mu mashusho akomeje gukwirakwizwa ku mbuga nkoranyambaga agaragaza uyu muraperi w’imyaka 36 atora isutiye zatewe n’abafana ku rubyiniro akayatora ababwira ko atari we ushinzwe gutwara imyanda.,3,0,0,0,0,0
kinyarwanda_1_00196,"Biden yavuze ko yanze ibyo Perezida Putin yasabaga mbere y’uko intambara itangira, by’uko Ukraine itakwemererwa kwinjira muri NATO, avuga ko uyu muryango ufunguye kuri buri wese.",3,0,0,0,0,0
kinyarwanda_1_00197,"Ati “Nubwo navuze ko FDLR iri hano ariko noneho bari banafite umugambi wo gutera grenade muri uyu Mujyi [wa Rubavu], na ndetse batubwira ko zamaze no kwinjira.",0,0,0,0,3,0
kinyarwanda_1_00198,"Yakomeje agira ati ""Hari n’abakinnyi bangiza ibikoresho baba bahawe nk’amasogisi bakayaca, wenda icyo mwavuga ni ubwoko butari bwiza akaba ari yo mpamvu bayanga, gusa ushinzwe ikipe n’ushinzwe ibikoresho bagomba kubyitaho.""",2,0,0,0,0,0
kinyarwanda_1_00199,"Uhereye mu mwaka ushize, Perthes n’urwego rw’ubutumwa bw’Umuryango w’Abibumbye ahagarariye muri Sudani bagabweho ibitero bya gisirikare n’abigaragambya bamagana icyo bise ukwivanga kw’amahanga.",0,0,2,0,0,0
kinyarwanda_1_00200,"Urasitaye gato ugahita uba inkuru y’icyumweru kandi mu by’ukuri mu kabari abantu basitaye ari benshi, abandi baryamye hasi ariko kuko batazwi kuri wowe bikaba inkuru.’""",0,0,2,0,0,0
kinyarwanda_1_00201,"Niyigena avuga ko ibi uba ugomba kubyitwararika ndetse ukarushaho kwiyitaho ukoresha buri gihe amavuta arinda izuba (sunscreen), ugakoresha ’scrab’ ndetse n’ibindi byose bituma urushaho kumererwa neza.",0,0,0,0,0,0
kinyarwanda_1_00202,"Uwasambanyirijwe umugore we yavuze ko yamaze gutanga ikirego mu nzego z’ibanze, ko ndetse atazaha imbabazi umugore we ahubwo yifuza ko asanga uwo basambaye.",3,0,2,0,0,0
kinyarwanda_1_00203,"Yagize ati ""Yego garuka muri siporo ni wowe gisubizo wenyine dufite naho abandi byarabananiye wagirango bo baremewe kutubabaza gusa, kuko ibyo bakora ubona ko ntaho bava nta naho bajya.",2,0,2,0,0,0
kinyarwanda_1_00204,"Umuryango we ucyumva ibikorwa bye, wihutiye kubyamagana, ugaragaza ko ari igisebo kuri wo.",3,0,0,0,0,0
kinyarwanda_1_00205,"Umuyobozi Wungirije w’Umujyi wa Kigali ushinzwe Imiturire n’Ibikorwaremezo, Dr Merard Mpabwanamaguru, yabwiye IGIHE, ko bari gusenya kiosque zagiye zishyirwa iruhande rw’inyubako nziza kuko zituma imiryango imwe n’imwe yazo n’inzira bidakoreshwa.",0,0,2,0,0,0
kinyarwanda_1_00206,"Ku mugoroba wo kuri uyu wa Gatanu, abatuye mu Mujyi wa Goma bari bagize ubwoba nyuma yo kubona ikirunga cya Nyamulagira cyaka umutuku, nka kimwe mu bimenyetso by’uko kiri cyangwa kigiye kuruka.",0,0,0,0,3,0
kinyarwanda_1_00207,"Iyo tubivuga ugakurikiza n’amakuru Meteo Rwanda yaduhaye y’imvura izagwa, wanareba ko ahantu hangijwe mu biza bishize hatarasubirana ubona ko nta mpamvu n’imwe tutabwira abantu ngo bave mu manegeka.’’",0,0,0,0,3,0
kinyarwanda_1_00208,"Yagize ati “Ubuyobozi bugomba gukora inshingano zabwo bugashaka amafaranga buhemba kuko ni uburenganzira bw’abakinnyi, ariko nawe agomba gukora akazi.”",2,0,0,0,0,0
kinyarwanda_1_00209,"Yakomeje ati “Ni bo bantu tugomba kugenderaho bakagira inama ibindi bigo na za minisiteri, inyigo ubundi ni yo ibanza.",0,0,0,0,0,0
kinyarwanda_1_00210,"Ati “Hari ibikorwa bishobora gutanga icyuho cyazamo n’abahungabanya umutekano nko kureka abantu bakora za magendu, aho baca bambutsa izo za magendu n’uwahungabanya umutekano ashobora kubyihisha inyuma.”",0,0,0,0,3,0
kinyarwanda_1_00211,"Dr. Elizabeth Perrin na we ukora akazi ko kwita ku bashakanye bafitanye ibibazo, avuga ko ikibazo cyo kureba uruhande rumwe mu gihe abantu bahitamo abo bazabana kiriho, ariko agasaba ko byaba byiza bagiye bareba impande zombi hakabaho guhitamo umuntu wuzuye unujuje ibyo bagenderaho ariko kandi igishingiye ku mibonano mpuzabitsina ntikirengagizwe ndetse kikanashyirwa mu by’ingenzi.",0,0,0,0,2,0
kinyarwanda_1_00212,"Igihe ucyeka ko ufite iyi ndwara kandi, usabwa kugana abaganga bakakugira inama ku mpinduka zose ukwiye gukora mu mirire ndetse n’izindi mpinduka ugomba gukora mu mibereho yawe ya buri munsi.",0,0,0,0,0,0
kinyarwanda_1_00213,Karani Issa na we utuye mu Mudugudu wa Miyaga yavuze ko bawuhawe ari abaturage benshi agaragaza ko ikibabangamiye ari uko icyangombwa bafite kigaragaza ko ubutaka ari ubwa Leta nyamara ngo abahatuye buri wese yariyubakiye.,0,0,2,0,0,0
kinyarwanda_1_00214,"Ati “Afurika ni igihangange, Abanyafurika ni ibihangange ariko mu by’ukuri, igihe kirageze ntabwo mukeneye guhora mwibutswa, mugomba kubimenya, mukabyakira kandi tukaba ibihangange turi byo kandi tugomba kuba.”",3,0,0,0,0,0
kinyarwanda_1_00215,"Murekatete wabyaranye abana babiri na Twizeyimana François, yabwiye IGIHE ko ikibazo cyabo kimaze imyaka irenga ine kizwi n’ubuyobozi ariko ko ntacyo zigikoraho ngo kuko iyo agiye kurega bamusaba kumvikana n’umugabo we.",0,0,3,0,0,0
kinyarwanda_1_00216,Senateri Mugisha yasabye abayobozi ba RURA kwikubita agashyi kugira ngo ijye ibasha gufasha abaturage gushyira mu bikorwa amabwiriza ishyiraho cyangwa ashyirwaho n’izindi nzego zikorana na RURA.,1,0,0,0,0,0
kinyarwanda_1_00217,Yongeraho ko no kuba hatarongera gukorwa ibarura ngo hamenyekanye umubare w’abantu bafite ubumuga bw’uruhu n’uduce babarizwamo bishobora kubigiramo uruhare.,0,0,0,0,3,0
kinyarwanda_1_00218,"Ni bwo yahise akomoza ku bimaze iminsi biba muri siporo y’u Rwanda, aho usanga abayobozi bajyana n’abakinnyi mu marushanwa bagenda ukwabo nk’abanyacyubahiro, naho abagiye kurushanwa bagafatwa nabi ku buryo hari abategerwa imodoka, abandi ntibahabwe n’amafaranga yo kwifashishwa mu rugendo.",0,0,3,0,0,0
kinyarwanda_1_00219,"Uyu mugenzacyaha yashimangiye ko hari ibihano biremereye bishobora guhabwa Ntuyemungu mu gihe ibyaha akurikiranyweho yabihamywa, yerekana ko hari impungenge zishingiye ku kuba yatoroka igihugu bityo ko atarekurwa.",0,0,0,0,2,0
kinyarwanda_1_00220,Iyi nama kandi izanaganira ku kibazo cy’amahanga akomeza kwivanga mu bibazo bya Afurika bigatuma n’ingamba zifashwe n’abanyafurika zitagerwaho kuko haba hari abantu bari inyuma basunika mu nyungu zabo..,2,0,0,0,0,0
kinyarwanda_1_00221,Twaje kumenya ko yaje turamushaka ngo aze tuganire ariko yagiye adukwepakwepa we n’umuhagarariye bita Arnaud.”,0,0,2,0,0,0
kinyarwanda_1_00222,Ku izina ry’Imana nzamunesha.”,2,0,0,0,0,0
kinyarwanda_1_00223,"Abasirikare bamuhiritse ku butegetsi banze kuva ku izima, bavuga ko batazabumusubizaho.",2,0,0,0,0,0
kinyarwanda_1_00224,"Turabasaba kwamagana abagihembera amacakubiri bayimitse mu mutima wabo, tugaharanira ko abarokotse biteza imbere kandi twabafasha kubigeraho.”",2,0,0,0,0,0
kinyarwanda_1_00225,"Ati ""Niba urakaye jya hanze gutara akayaga"".",3,0,0,0,0,0
kinyarwanda_1_00226,"Nubwo bigaragara ko ibyagezweho mu buryo bw’imibare mu gihe gito ari byiza, haracyari icyuho kinini ugereranyije no kuba Abanyarwanda bageze kuri miliyoni hafi 14.",0,0,0,0,2,0
kinyarwanda_1_00227,Ati “Nafashwe imodoka itaka amatara ariko ubu turasaba imbabazi kandi ni byiza kuko turabera abandi urugero bityo batubereho kandi ntabwo tuzongera kugenda tudacanye amatara.”,0,0,2,0,0,0
kinyarwanda_1_00228,Yavuze ko uretse ko kwangiza ibidukikije ari n’icyaha ngo ubikora aba atifuriza ineza abaturage kuko ngo aba ashaka ko imvura ibura burundu.,2,0,0,0,0,0
kinyarwanda_1_00229,Uwo mugabo ngo yakundaga gutoteza umugore we ku buryo hari nubwo yamusangaga aho acururiza akabaza impamvu abakiliya bagiye kunywera mu kabari k’indaya aho yavugaga umugore.,0,0,3,0,0,0
kinyarwanda_1_00230,"Ati ""Kabuye (Uruganda Nyarwanda rukora Isukari) tuvuga nta nubwo ihaza igihugu kugeza ku 10%.",2,0,0,0,0,0
kinyarwanda_1_00231,"yumva ko gusenya amahame y’aba kera akandamiza bamwe, ari ngombwa mu guhangana n’impamvu nyamukuru zitera ubusumbane hagati y’abagore n’abagabo.",0,0,0,0,0,0
kinyarwanda_1_00232,"Birasa n’aho abaturage bo muri ibyo bihugu banyuze muri byinshi kubera u Bufaransa, magingo aya bakaba bashaka kubwigobotora bubi na bwiza.",3,0,0,0,0,0
kinyarwanda_1_00233,"Trump ari gukorwaho iperereza ku nyandiko zagaragaye umwaka ushize mu nyubako ye Mar-a-Lago iri muri Leta ya Florida, aho bivugwa ko izo nyandiko zirimo amabanga akomeye ya Leta ku buryo atari yemerewe kuzitwara, ahubwo zagombaga kubikwa ahantu hizewe Leta yahisemo.",0,0,0,0,0,0
kinyarwanda_1_00234,"Uwayezu yakomoje ku bihe bikomeye yahuye nabyo muri Rayon Sports aho yavuze ko bishingiye cyane ku banyamakuru batamwifurije ineza, nubwo ngo bitamukozeho cyane.",0,0,2,0,0,0
kinyarwanda_1_00235,Ntabwo tuzigera turekera kugeza bagurishije ikipe yacu.”,2,0,0,0,0,0
kinyarwanda_1_00236,Turajwe ishinga no guteza abaturage imbere kuko nibabaho neza ni nabwo serivisi tubaha bazazitabira ari benshi.”,0,2,0,0,0,0
kinyarwanda_1_00237,Ni ibintu byatunguye benshi mu bakunzi b’umuziki wa Johnny Drille bari bakimufata nk’umusore.,0,0,0,2,0,0
kinyarwanda_1_00238,"Ati “Niba ubwoko runaka bugiye kwimika umutware wabwo, ubwo n’ubundi bwose bwose bukazashyiraho abatware tuzagira bangahe?",2,0,0,0,0,0
kinyarwanda_1_00239,Nyakubahwa urantengushyepe ngirango haruwagukanze cg account yawe bakaba bayikoreye hacking,2,0,0,0,0,0
kinyarwanda_1_00240,"Umwe yagize ati “Uriya babanaga bari baraye basangira inzoga noneho mu gitondo bahuye aramubwira ngo mpa urufunguzo rwanjye wandaje hanze kubera indaya, baratongana ahita amukubita icyuma.”",0,0,2,0,0,0
kinyarwanda_1_00241,Ibyo iyo bitavumbuwe hakiri kare bishobora guteza ubundi bumuga.”,0,0,0,0,3,0
kinyarwanda_1_00242,"Yagize ati “Nashidutse mbona gusa umuntu azanye ikimashini kirimbagura imirima n’imva y’umubyeyi wanjye, mubajije arambwira ngo yarahaguze.”",0,0,3,0,0,0
kinyarwanda_1_00243,"Umugabo utuye i Kigali uri mu kigero cy’imyaka 60 waganiriye na IGIHE, yagaragaje ko biteye impungenge kuba nta buryo buhamye bwo kurinda abana kureba amashusho y’imibonano mpuzabitsina.",0,0,0,0,3,0
kinyarwanda_1_00244,Ko ntagiye kureka umupira se!”,0,0,0,0,0,0
kinyarwanda_1_00245,Dukurikije uburyo abana bakoze ahubwo twatunguwe.,0,0,0,3,0,0
kinyarwanda_1_00246,Iminzani ipima ibiro by’amakamyo apakiye igiye gushyirwaho nyuma y’uko bigaragaye ko hari imodoka nini zirenza ibiro zemerewe gutwara bikangiza imihanda ndetse bikanateza impanuka.,0,0,0,0,2,0
kinyarwanda_1_00247,Iyo urebye uyu munsi wa none usanga n’abantu bari kubaka umubare w’abana babyara bitandukanye n’uwo mu myaka nka 20 ishize.”,0,0,0,0,0,0
kinyarwanda_1_00248,Umwe mu baturage wanze ko amazina ye atangazwa yagize ati “Umva abajura batumereye nabi bakubita abantu bakabakomeretsa noneho ubu baduye ingeso yo kukwiba n’imyenda wambaye ugasigara wambaye ubusa.”,0,0,3,0,3,0
kinyarwanda_1_00249,Yakomeje avuga ko uyu muryango bawohereje kuri RIB ya Kimisagara kugira ngo utazicana anashimangira ko uwo mugore wakabiri nawe yamaze kuva muri urwo rugo.,0,0,2,0,2,0
kinyarwanda_1_00250,"Ati ‘‘Ndibuka bwa mbere njya muri Expo, ntabwo najyaga mbonamo inzego nka Polisi cyangwa RIB ngo zigishe Abanyarwanda ako ni agashya gakomeye cyane.",0,0,0,0,0,0
kinyarwanda_1_00251,"Ku bijyanye n’abafite ubumuga bwo mu mutwe n’igwingira mu mitekerereze, yasanze hari abigana n’abadafite ubumuga bakiga porogaramu isanzwe itabafasha kugira ibyo bamenya.",0,0,3,0,0,0
kinyarwanda_1_00252,"Yagize ati “Nari nje mu kazi ngeze hano numva ngo Perezida agiye kuhanyura, ni bwo nazengurutse ndazamuka njya mu igorofa rya mbere, imodoka zimaze kuza natunguwe no kwisanga hasi.",0,0,0,3,0,0
kinyarwanda_1_00253,Yabasabye kandi kwirinda ubushoreke n’ubusambanyi ngo kuko nabyo bishobora kubakururira ibyago.,0,0,0,0,2,0
kinyarwanda_1_00254,Yari afite icyuma kiriho amaraso bishoboka ko ari cyo yateye uwo mwana.”,0,0,3,0,0,0
kinyarwanda_1_00255,"Harimo ikibazo gikomeye.""",0,0,0,0,0,0
kinyarwanda_1_00256,Ni ibintu ahuza no kuba abagana ayo mashuri bakiri mbarwa gusa akavuga ko hari icyizere ko Abanyarwanda bazakomeza kwitabira ayo mashuri.,0,0,0,0,2,0
kinyarwanda_1_00257,"Mu gihe habura ibyumweru bike ngo iri tegeko rishyirwe mu bikorwa, abagore bo muri iki gihugu bagaragarije BBC ko iki gikorwa kigaragaza ko abagore bo muri iki gihugu nta burengenzira na buke bafite kugeza no ku mibiri yabo.",0,0,3,0,0,0
