text_id,text,Joy,Surprise,Sadness,Anger,Fear,Disgust
darija_1_00199,شوفو فين وصل مستوى النقاش ف انتخابات الرئاسية الامريكية: “مراتي أجمل من مراتك”,0,0,0,0,0,3
darija_1_00200,إسرافيليات : تقنين الإجهاض ..هل سيصبح سعد الدين العثماني..سيمون ڤايل المغرب؟,0,0,0,0,0,0
darija_1_00201,حتى ولو فاز البيجدي فلن يستطيع تشكيل حكومة منسجمة وسيتم حجب الثقة عنها,0,0,0,0,0,0
darija_1_00202,كورونا .. 43 حالة تقاست بالفيروس فالداخلة وحالة وفاة,0,0,2,0,1,0
darija_1_00203,العلمي يمرر صفقات مثيرة بالملايين في الوقت الميت من عمر الولاية البرلمانية,0,2,0,0,0,0
darija_1_00204,بوليسي فـ فاس جبد السلاح على شخص كان هاز جنوية و هدد بها الناس والبوليس,0,0,0,0,3,0
darija_1_00205,"واش إشارة للإعتراف بمغربية الصحرا؟. التلفزيون الرسمي فهولندا نشر خريطة المغرب مكمولة,",2,2,0,0,0,0
darija_1_00206,"من بعد بلاغ الأغلبية.. الحموني لـ”كَود”: كنا كنساينو الحكومة تقدم للرأي العام مخطط واضح لمواجهة هاد الأزمة ديال الغلا لكنها رجعات بحال شي وكالة أنباء,",0,0,0,0,0,0
darija_1_00207,فلوكة هازة 130 حراك فيهم 7 لمغاربة شعلات فيه العافية فـ سواحل ليبيا.. 45 حراك تنقذو و60 مفقود,0,0,3,0,0,0
darija_1_00208,مرتكب حادث الدهس فمراكش لي تصابو فيه 11 قرقبو عليه البوليس,0,0,2,0,0,0
darija_1_00209,بنكيران سير بحالك الحكومة ماشي ديالك,0,0,0,2,0,0
darija_1_00210,اكيد لاخوف على الوطن لانه يحكمه الملك محمد السادس نصره الله وايده اعيش ويحيا,2,0,0,0,0,0
darija_1_00211,هاهو ابو عزرائيل مول المقدة اللي حالف يطحن الدواعش فينما مشاو,0,0,0,0,3,0
darija_1_00212,هاذي في برشيد. حصة تعذيب ديال الرقية الشرعية تنتهي باغتصاب وكي بالنار وفقدان ذاكرة الضحية,0,0,2,2,3,2
darija_1_00213,الأرسنال بدا فالمفاوضات مع زياش.. دا صن: مدرب المدفعجية معجب بنجم الأسود,2,0,0,0,0,0
darija_1_00214,kayna chi whda hsn mn hdi f twitter,0,0,0,0,0,0
darija_1_00215,بوهمو خواف ما عندو خرقة. اختار التعليم باش يدير بيزنس ديالو ويبعد من كل منافسة مع الهولدينگ الملكي,0,0,0,0,0,0
darija_1_00216,hhhhhhhh chkoun jbad ljazayirah wla li fih lfaz kay9faz sobhan alah rah ntoma li kadakhlo,0,0,0,0,0,0
darija_1_00217,الأمن الجزائري يمنع 270 مغربيا من العبور إلى ليبيا بدعوى الاشتباه في تخطيطهم للإلتحاق بداعش في ليبيا,0,2,0,0,0,0
darija_1_00218,أديداس تفارقات مع الجزائر من بعد فضيحة الزليج ديال المغرب,0,1,0,0,0,0
darija_1_00219,"الوكالة الوطنية لتنمية الواحات وشجر الأركَان قدمات حصيلتها لرئيس الحكومة,",0,0,0,0,0,0
darija_1_00220,شحال عطينهم أعداء البام باش خرجو انبحو,0,0,0,2,0,0
darija_1_00221,@user Ana ghadi nemchi nchuf el bacha men daba,0,0,0,0,0,0
darija_1_00222,@user Rah lbareh bghina ntiro blfarha hit frahnak a hbibna,2,0,0,0,0,0
darija_1_00223,كيدعي علاقتو بالداخلية.. مول ميرسيديس تكرفس على سيد وبهدلو قدام البوليس فمراكش,0,0,2,2,0,0
darija_1_00224,chto oghnit ndir mabghitt ghir makhdatch ha9haa raha top du top walah,2,0,0,0,0,0
darija_1_00225,أزيد من 100 حكم إعدام في مصر وبين المحكومين الرئيس السابق محمد مرسي والعالم يوسف القرضاوي,0,2,2,0,0,0
darija_1_00226,دولة اللصوص ملايير تنفق من اجل تشجييع الفساد حسابكم عند الله',0,0,0,0,0,0
darija_1_00227,تبارك الله علينا و صافي',2,0,0,0,0,0
darija_1_00228,المسلمون يحاربون بعضهم البعض ',0,0,3,0,0,0
darija_1_00229,عيد ميلاد محسن متولي مدازش عادي (صور),0,0,0,0,0,0
darija_1_00230,سكان يحاصرون عراقي وفتاتين داخل شقة بالبيضاء قبل أن يتدخل الأمن لإيقافهم من أجل ممارسة الدعارة,0,1,0,0,0,2
darija_1_00231,لا شَر َّ يؤذينــا لا ظُلمَ يؤذينــا والحب للجميع',3,0,0,0,0,0
darija_1_00232,"مزال دايخ.. زعيم البوليساريو: مافهمناش هاد التحول الخطير فموقف إسبانيا من ملف الصحرا,",0,3,0,0,0,0
darija_1_00233,حشومة عليه طمع فيها مسكينة',0,0,3,0,0,0
darija_1_00234,سيدنا غادي يخاطب المغاربة اليوم بمناسبة ذكرى المسيرة الخضراء,1,0,0,0,0,0
darija_1_00235,توفيقات داخل الطلبة المحتجين امام البرلمان,0,2,0,2,0,0
darija_1_00236,"مؤشر الإرهاب العالمي 2022.. المغرب هو البلد الأكثر أمانا فالمغرب العربي,",3,0,0,0,0,0
darija_1_00237,المهمشين في المغرب الامازيغ',0,0,3,0,0,0
darija_1_00238,"مسؤولين كبار فالشرطة الإسبانية والحرس المدني : دعم الحكومة لمبادرة الحكم الذاتي ساهم بالزربة فحل الملفات الأمنية العالقة,",2,0,0,0,0,0
darija_1_00239,شي عيد وشي ملقاش باش.. شركة فليساسفة جرات على العمال ديالها بلا ريال بلا جوج حينت دارو النقابة,0,0,3,0,0,2
darija_1_00240,موازين لا روح له. هو بحال واحد صحيح عندو غير العضلات والقوة وما كيعترفش بالروح. جا للرباط بالقوة وتفرض على لمغاربة بالقوة,0,0,1,1,0,0
darija_1_00241,@user @user Chemkar dial magana fine bghitih yamchi ? 😂,0,0,0,0,0,2
darija_1_00242,@user Assil ya waled lmaghrib o mabrouk loghniya,2,0,0,0,0,0
darija_1_00243,الريسوني دخل فإضراب على الماكلة ابتداء من اليوم,0,0,3,0,0,0
darija_1_00244,للعام الثاني على التوالي. اول مولودة فسبتة ف2019 مغربية الاصل,1,2,0,0,0,0
darija_1_00245,كورونا ختارق السجن المحلي فالعيون بعد إصابة موظفة,0,0,2,0,2,0
darija_1_00246,كيفاش كيعطيك دماغك أنك تشوف قبالتك جوج سناكات عندهم تقريبا نفس المنتوج وجنبهم كزار داير البلانشة، وجنبهم شواية وبيناتهم محلبة وغير كينشو الذبان وتجي نتا وتزيد قبالتهم سناك واحد آخر، بلا حتى حاجة جديدة راه باينة غادي تخسر وغادي تسد وتبيع الماتريال,0,0,0,0,0,0
darija_1_00247,و للاسف تاخذ الاموال من الشعب غصبا عنهم. لا نريد دفع اي ضريبة لها. ',0,0,0,0,0,0
darija_1_00248,الوداد يحسم اللقب بنسبة كبيرة. بعد فوزه على الحسنية وتعثر فارس دكالة,2,0,0,0,0,0
darija_1_00249,ها كيفاش دازت الاحتفالات بمعبر الكركرات فعيد المسيرة -تصاور,3,0,0,0,0,0
darija_1_00250,تواضع و علم وحكمة .. الن الحاضر والمستقبل',1,0,0,0,0,0
darija_1_00251,المغرب سيضل. مملكة بادن الله إلى أن ياخد الله تعالى الأرض وما عليها,1,0,0,0,0,0
darija_1_00252,الداخلية كتطالب القضاء باش يحل مجلس جماعة سيدي المخفي وها علاش وها المادة اللّي استند عليها عامل إفران,0,0,0,0,0,0
darija_1_00253,تحية نضالية للدكتورة نبيلة منيب,2,0,0,0,0,0
darija_1_00254,خليك مع طعريجتك آش داك للسياسة..باااااااااااز,0,0,0,0,0,2
darija_1_00255,20 عام ديال الحبس لقاتل قائد ديال المخازنية فطنجة.. كان تعدى عليه وهو مقابل عملية هدم بني عشوائي,0,0,3,0,0,0
darija_1_00256,الأخبار. الحكومة تفرج عن قانون المالية قبل ظهور نتائج اقتراع الجمعة المقبل,0,0,0,0,0,0
darija_1_00257,تفاصيل جديدة على ڤاكسان كورونا ڤيروس اللي واصل السبت للمغرب: ها معاش واصل وها شحال من دوز,0,0,0,0,0,0
darija_1_00258,الأغنية الجديدة ديال بيلي آيليش حققات نجاح كبير بزاف – فيديو,2,0,0,0,0,0
darija_1_00259,بوغنبور رئيس العصبة المغربية لحقوق الانسان لـ”كود”: معندناش قضاء مستقل وكاينين غير التعليمات وارتكب مجزرة ضد معتقلي الريف,0,0,0,2,0,0
darija_1_00260,"بعد شكاية للنيابة العامة.. التحقيق فاتهامات بـ”غسيل الأموال والسطو على عمارة حدا البرلمان وتكوين عصابة”,",0,0,0,0,2,0
darija_1_00261,المزابية مايا جاتهم من اللخر: أنا ماشي مسطية نتزوج دابا ونصبح على نفس الكمارة كل نهار..وعندي 5 صحابي نبوسهم ونعنقهم كيفما بغيت -فيديو,0,2,0,0,0,0
darija_1_00262,منورين ربي يحميكي',2,0,0,0,0,0
darija_1_00263,التحقيق يكشف معطيات مثيرة حول عملية “نصب” صاحب فندق مشهور في الداخلة والشرطة تنتقل إلى مقر المجلس البلدي ومحاميي الضحية الجزائري ومستثمرين مغاربة يحلون بالمدينة,0,2,0,0,0,0
darija_1_00264,اعتقال المتورط في مقتل عشريني والتمثيل بجثته بالداخلة,0,0,0,0,1,0
darija_1_00265,هجوم على مؤسسة بنكية بمراكش صباح يومه الجمعة,0,2,0,0,2,0
darija_1_00266,تحية لناس الحسيمة المغاربة الحرار,2,0,0,0,0,0
darija_1_00267,إجراءات التخفيف بالمنطقة 2 بدات اليوم. محلات ديال الحوايج فكازا كتوجد لفتح أبوابها نهار السبت,1,0,0,0,0,0
darija_1_00268,بوليسي فمكناس كبتها. نصب وخان مرتو وعطا شيك بدون رصيد وعدد ضحاياه وصل لـ 6.. وها القرار لي تخاد فحقو,0,0,0,0,0,2
darija_1_00269,"الجوندارم حجزو طن ديال الحشيش فالشاطئ الأبيض نواحي كَلميم,",0,2,0,0,0,0
darija_1_00270,مغربية أرملة مليونير سعودي شهير تطالب بإثبات نسب ابنها ومنحه نصيبه,0,0,2,0,0,0
darija_1_00271,الممثلة العالمية هايدن بانيتيري كيضربها صاحبها.. وصحابها خايفين على حياتها وهي مابغاتش تفارق معاه,0,2,0,0,2,0
darija_1_00272,@user @user chwiya ta jat dik faroha ...makhalat ma9alt .obtabi3t hal massektoch lihaa o hna bda sdaa3 ....o ana mni hdrt m3aha,0,0,0,2,0,0
darija_1_00273,مجزرة فعرباوة.. واحد قتل امرأة حيتاش ماب­غاتش تزوّج بيه وكان غادي يصفّيها مع ختها,0,2,3,2,2,0
darija_1_00274,ندوة للتجمع الوطني للأحرار تبحث عن مكان اختفاء دفاتر تحملات الخلفي وتعجز عن صياغة توصيات بسبب انقسام الآراء حول مضمونها وغياب الحكومة عن المشاركة فيها,0,0,0,0,0,0
darija_1_00275,حادثة سير بالحسيمة تنهي حياة شيخ كان راجلا، وإصابة سائق السيارة بجروح خفيفة + صور,0,0,3,0,0,0
darija_1_00276,حرام عليكم كتشوهوفي سمعة الفنانة المغاربة',0,0,2,0,0,0
darija_1_00277,Benegativete Rifia Amaziria  سامحني بالله لو كان خوك او بوك الي طحنوه يا هل ترى ستكتبين ما كتبت,0,0,2,0,0,0
darija_1_00278,جمعية الباحثين في المعهد الملكي للثقافة الامازيغية مقلقين: مرس,0,0,0,0,0,0
darija_1_00279,"الصحة باقي تقدر تزلزل فقضية “التلاعب فصفقات عمومية”.. دفعة ثانية من المشتبه فيهم فطريقها للقضاء,",0,1,0,0,0,0
darija_1_00280,والله واخا تبكيهم دم يا اكبر اناني ومتعنت ومتعجرف عرفته حكومة المغرب,0,0,0,3,0,0
darija_1_00281,salam ana jadid 3atweeter momkin ta3araf 3ala assdi9aa,0,0,0,0,0,0
darija_1_00282,علاش السعودية مكرفصة علينا. مغربية حاصلة منذ تسع سنوات: هرب عليها الراجل ومكرفص عليها المشغل + فيديو‎,0,0,2,2,0,1
darija_1_00283,Ha wa7ed l9l*** bda ytkeyef 7daya 3awtani....in3el ******,0,0,0,2,0,0
darija_1_00284,رفيق بوبكر كيهرس الفكر المتخلف. حط تصويرة داير ماسك ومهلي فالحالة.. والمعلقين : تكرفصتي على وجهك ماشي فركستيه,0,0,0,0,0,0
darija_1_00285,تجربة المغرب الرائدة فالطاقات المتجددة تستعرضات فقمة المناخ,2,0,0,0,0,0
darija_1_00286,بدر هاري خرج من المؤتمر لاحقاش معندوش مع الهضرة بزاف وقاليهم موعدنا فوق المنصة ماشي فالمؤتمر,0,1,0,0,0,0
darija_1_00287,خاص. رئيس جماعة ميدلت الموقوف عن ممارسة مهامو كان كيشد تعويضات ماشي قانونية والخازن الجهوي دخل على الخط,0,1,0,0,0,0
darija_1_00288,@user wa l eval mem si sot ala 9adou mais les idee kanou mtart9in madayrinch,1,0,0,0,0,0
darija_1_00289,"جايبها من لاس بالماس.. الديوانة حجزات أكثر من 3000 قرقوبية عند مسافر فمطار العيون – تصاور,",0,2,0,0,0,0
darija_1_00290,اعلن تضامني مع الاساتدة المتدربين والله الى حشومة عليهم يضربو فيهم بداك الشكل ',0,0,2,0,0,0
