text_id,text,Disgust,Fear,Joy,Sadness,Surprise,Anger
pidgin_1_00237,dat moment wen ur crush smiles at usay wetin hppen,0,0,3,0,0,0
pidgin_1_00238,my broda out with a dope tune but as you dey pop champagne abeg give me some beer so that everybody go dey alright support good musiclink pon his bio,0,0,1,0,0,0
pidgin_1_00239,una wen dey receive massage na wetin una dey enjoy be this omooooooo,0,0,0,0,2,0
pidgin_1_00240,if anybody dey wey i don offend in one way or the other make una please slide in my dm imma apologize either im at fault or youre at fault i go apologize and let all go its december thanks love always ️,0,1,0,1,0,0
pidgin_1_00241,local man is pleased we don even play our champions league before the people wey qualify play sef levels,0,0,2,0,0,0
pidgin_1_00242,fine boy wey con sabi sing again,0,0,2,0,0,0
pidgin_1_00243,just realized its like days to my babys girl birthday im still excited like its my own even though this time around shes far n i feel helpless that i cant plan but yaaaaa im excited me i don start countdown,0,0,2,0,1,0
pidgin_1_00244,laycon don get whatsapp group abeg make una add up when its time to vote i go donate sumtn light,0,0,1,0,0,0
pidgin_1_00245,time tiri gbosa for the person wey born you i never want to try lose you try dem no born me well i no fit tire for your matter lai lai say i no do suddenly man calm down man down for only you,0,0,3,0,0,0
pidgin_1_00246,abi o my brother me don leave my own for god o i no kuku kukuma like wahalla na only me waka come,0,0,0,2,0,0
pidgin_1_00247,hey cuzzzo im sure she kept the phone somewhere elsebut were home sha see you soon,0,0,0,0,0,0
pidgin_1_00248,abeg make una do giveaway now na my house rent never complete oh,0,1,0,2,0,0
pidgin_1_00249,but you knw say u get wahala bah pipo go troll you one find your trouble you go give dem followers like that k followers you be charity ni,0,0,0,0,0,0
pidgin_1_00250,wetin dey happen for this jos today na una no dey invite person for things please now,0,0,0,0,0,0
pidgin_1_00251,what kinda oyel you dey use baff na crush attraction oyel abi na admirer attraction oyel,0,0,1,0,1,0
pidgin_1_00252,beht beht e be like say na when i fat i dey fine,0,0,0,0,2,0
pidgin_1_00253,habibi fc would be on a roll championed by their able president mans jazzz is strong oo first emery now raul abeg make una carry me to una man make him cook for me na,0,0,0,0,2,0
pidgin_1_00254,dear redtv na work una dey do this mens club s make sense die i cry sha but we cant wait till next year for another season it is too far please do you need funds lets start a account next year too far,0,0,0,2,0,0
pidgin_1_00255,baba cto dey the mail omo na grand entrance i wan use enter the presentation,0,0,0,0,0,0
pidgin_1_00256,now this caught my attention ill die dia,0,0,1,0,2,0
pidgin_1_00257,na una time na remember arsenal won the pl title at ot no side has ever done that except utd,0,0,0,0,0,0
pidgin_1_00258,omg another one e don tey person call me sweet names,0,0,2,0,2,0
pidgin_1_00259,we love playing around with beautiful fabric d work wey we dey do kellyzafricana,0,0,1,0,0,0
pidgin_1_00260,see sweet boy wey dey make all of them vex skin like vanilla flavored chocolate ice cream,0,0,1,0,0,0
pidgin_1_00261,sincerely speaking all the cash in my account had gone to their various houses for this lockdown pls help sombori papa ooo pikin dem nor wan hear ngbati ngbati ooo,0,0,0,1,0,0
pidgin_1_00262,my dad bought a whole me aso odun dis yr man said im ur father and u re still my child keh dads shud continue being responsible for dia kids for as long as they can e touch me the way i will rock it on xmas ehn e go be guinea k starch k ill oppress u ppl,0,0,3,0,0,0
pidgin_1_00263,apc abeg na joke emperor of rivers dey o coro never go finish o make una social distancing abeg,0,2,0,1,0,0
pidgin_1_00264,no be say e dey plenty but based on contentment we dey live happily,0,0,2,0,0,0
pidgin_1_00265,god na this place i suppose dey na,0,0,0,0,2,0
pidgin_1_00266,the options on the list dey ok if i wan add sef na my boo i go add please and thank you,0,0,1,0,0,0
pidgin_1_00267,evamisseva issa baby girl life my love this babe eh e don tey thanks sis for supporting from the beginning i truly appreciate god bless bless you port harcourt,0,0,3,0,0,0
pidgin_1_00268,haaaa wetin you do tweeter won ti to ejo e sun awon aye i dey baba i was wondering as i didnt see you online,0,0,0,0,3,0
pidgin_1_00269,guy like us no dey look for love na love dey rush the polytechnic ibadan,0,0,1,0,0,0
pidgin_1_00270,cum lets goan marry nah my ovaries e don dey do me jigijigi,0,0,3,0,0,0
pidgin_1_00271,weytin be that wey dem gimme joy na my baby my baby congrats mama more wins,0,0,3,0,0,0
pidgin_1_00272,i soo want to recreate this vidand very soon sef,0,0,2,0,0,0
pidgin_1_00273,dis teddys song is mad o haters in d building pls dnt let hatred in yur hearts deprive yur earsrm listening dis jamlife is not that deep also as una dey listen d jam make una take chilled chivita to balance well happy weekend one luv,0,0,3,0,0,0
pidgin_1_00274,what do dodo na abeg na love the meal,0,0,0,0,2,0
pidgin_1_00275,baba e be like say na dis one u go do for me ooo,0,0,0,0,2,0
pidgin_1_00276,police are our friends i just gave them a lift thank god dem no ask for money i be wan sneeze small make i see weather dem go run leave their gus in my car,0,0,0,0,1,0
pidgin_1_00277,im sure you guys had fun but youre not showing me pics of the oba na all these men with big belle you dey post,1,0,0,1,0,0
pidgin_1_00278,watched twice they girl wey use get better bum bum na that bumbum i dey juse dey notice,0,0,0,0,0,0
pidgin_1_00279,abi make i send my account number make me sef smile thanks sir,0,0,0,0,0,0
pidgin_1_00280,go kene shrine go chop meat me sef dey go dia now,0,0,0,0,0,0
pidgin_1_00281,song of the century ooo nobody wey no fit to make am ooo o baby mi,0,0,2,0,0,0
pidgin_1_00282,my heart code my partner in crime my beautiful ceciliaabioye wey i dey use take dey proud u already knw i love u so much mushin lagos,0,0,3,0,0,0
pidgin_1_00283,na wetin you dey enjoy so,0,0,0,0,2,0
pidgin_1_00284,na olosho men full this year they tooooo fine im calling ambulance for my feelings coz im crushing already on these men,0,0,2,0,0,0
pidgin_1_00285,lol so u dey watch dat series nice,0,0,0,0,2,0
pidgin_1_00286,man done dey discover side talent,0,0,0,0,0,0
pidgin_1_00287,i go be your super woman oh you go carry me go the alter oh money dey or money dey i go still dey for you,0,0,1,0,0,0
pidgin_1_00288,person fit use that majesty lyrics get babe ohh i no fit move until i see ur lightill cry a river if i fit wahlai ‍️ baby malo gbagbe say na ur cruise i like i jus wanna say thank you for blessing us with dis jam,0,0,2,0,0,0
pidgin_1_00289,pending the time im away from my tv enjoying chief kim a korean dramai cant help laughing abeg i dey come oo,0,0,2,0,0,0
pidgin_1_00290,wahala for who no snap wit today for esut o everybody just dey shout iyoooooooo god when me sef go blowcongratulations jeriqqqqq,0,0,2,0,0,0
pidgin_1_00291,thanks na to fresh na hin remain,0,0,2,0,0,0
pidgin_1_00292,e be like say the cement wey you wan use no go do i dey come make i buy extra add for you oya dab,0,0,0,0,0,0
pidgin_1_00293,ah this ramadan should not end like this o ill miss the midnight food eat whenever im in ibadan cos we dey chop sahur together pls when is another one starting,0,1,0,1,0,0
pidgin_1_00294,baba support we too wey want read please i need laptop i don dey tell you since daddy,0,0,0,2,0,0
pidgin_1_00295,engineer ds biran is going to be great trust me that head no dey shine for nothing na glory dey radiate abi wetin you feel about our engineer head,0,0,2,0,0,0
pidgin_1_00296,went to winners chapel for my friends dedication and im more pumped up for shiloh see ehn you cant be at shiloh and not shake body during praise the praise session is where i show god how thankful i am for the year no shame cos i dey commot slippers like dis,0,0,3,0,0,0
pidgin_1_00297,i pray oo better dey guided and dont misguide people me wey don do my december in november,0,0,0,0,0,0
pidgin_1_00298,my mum was a super woman always there to borrow u she be my bank wey u fit deposit but no fit withdraw rest on wurami,0,0,2,0,0,0
pidgin_1_00299,bosse pain them girlcott in da mudd,0,0,0,0,0,0
pidgin_1_00300,you be baba nowmake football activities start nowyou don carry ur camera and mictravel go where e dey happeni know say one dayif me too play football to the top u go cover my game i dey gbadun ur write and story most especially on naija leaguegodbless you,0,0,2,0,0,0
pidgin_1_00301,i joined the flower gang happy new month im a little bit too,0,0,2,0,0,0
pidgin_1_00302,what if i say make we no be friends make you be my babe cos i don dey fall and e be like say me and you we go runaway we go go america in the midnight train,0,0,1,0,0,0
pidgin_1_00303,na this kind video dey make me dey hungry for marriage but na money and babe remain,0,0,2,0,0,0
pidgin_1_00304,twitter wosup una hands nor go catch fire if una like and retweet ejooooor edakun‍️egbami‍️na crime if i get likes to start with as e don reach to beg for likes and retweetsyou see that pic im sitting thats my little pride im sitting on already,1,0,0,2,0,0
pidgin_1_00305,all dis fine fine girls wey una dey use for header sha mek i kuku get one too,0,0,0,0,2,0
pidgin_1_00306,stop na my helpers fit dey this tl,0,1,0,0,0,0
pidgin_1_00307,haa see fine girl bro come and pay my bride price lemi be ur girl️️ come and be my engine lemi be ur fuelas i dey like this my head don dey swell wat do you want baby if i no get trust me baby property i must selli was shy before but bcos you too fine im out of my shell,0,0,2,0,0,0
pidgin_1_00308,happy birthdaydear more grace to you o boy see uniform biafra army uniform chaii omo na this one be original army uniform no be that onion bag wey nigeria army dey wear choii this one be confirm i done fall inlove,0,0,3,0,0,0
pidgin_1_00309,wow im not even team gold but im sooo happy for them like say na me win the money,0,0,3,0,0,0
pidgin_1_00310,i love fried chicken make e dry well no our am for soup o if you come fry local chicken wey don tey for street,0,0,2,0,0,0
pidgin_1_00311,accounts with k and more followers dey follow me and dem dey engage my tweets even me don dey form for me laycon thank you,0,0,2,0,0,0
pidgin_1_00312,hows your family na hin i dey wait for,0,0,0,0,0,0
pidgin_1_00313,qudus e don reach where you go dey support me every time on this app if not the door of the other connection go close ooo,0,1,0,0,0,0
pidgin_1_00314,e don tey wey man don get exam tension we thank god sha,0,2,0,0,0,0
pidgin_1_00315,na today e don tey wey sand don dey sock water you do anyhow you go see anyhow ooo,0,0,0,0,0,0
pidgin_1_00316,hearing my mother defend a mans right to worship his god and he not be forced to attend some christian funeral rites gave me small hope today this na woman wey sabi go church for africa i wonder what has changed,0,0,0,0,3,0
pidgin_1_00317,pillow under the head wee never allow hair to be smooth laidat na u had to comb or brush it fest but that smile eh lai lo make up‍️‍️‍️ melanin poppin just no wound me abeg na my lane i dey waka so,0,0,2,0,0,0
pidgin_1_00318,dem dey run am for me all the way from ph oo thank you so much ben you dont know how much i appreciate this i bless your career oya chop kiss,0,0,3,0,0,0
pidgin_1_00319,cant stop laughing aswear down even rojo sef dey laff as herrera dey declare im luff for hazard,0,0,1,0,0,0
pidgin_1_00320,its your response im just loving na you fit them for this twitteryou have it ready for them ️️ serve them hot hot,0,0,2,0,0,0
pidgin_1_00321,e be like say you never hear me dey laugh before call me and tell me one joke i don dey even laugh already ha ha ha ha ha lota ohhh,0,0,2,0,1,0
pidgin_1_00322,but youre very talented sir i no fit whine you na,0,0,0,0,0,0
pidgin_1_00323,you see baba god finish work ontop my matter baba god im grateful of pure goodness smart funny sabi boy with ot wetn remain na that billion,0,0,3,0,0,0
pidgin_1_00324,life is precious please stop wasting it that partner wey make you wan kill yourself if you stay alive you go see beta one oo that degree wey no first reach your hand if you stay alive,2,0,0,2,0,0
pidgin_1_00325,hehehe naa this kind faaji you dey chop abii make una invite me naa bills on you,0,0,2,0,1,0
pidgin_1_00326,you have stolen my anywhere you go me sef i go dey follow follow,0,0,2,0,0,0
pidgin_1_00327,wow if e dey e dey if e no dey e no dey u no fit fake am,0,0,0,0,1,0
pidgin_1_00328,no be person wey first call police dey win case cross de boss spill out dear im loving the conversation with queen cross,0,0,1,0,0,0
pidgin_1_00329,wetin we don chop today ehn i love this unity,0,0,2,0,0,0
pidgin_1_00330,sometimes we dont have a clue of how blessed and favored we are of god lemme rephrase this sometimes we nor know wetin god don do for us heavenly father im grateful for your love,0,0,3,0,0,0
pidgin_1_00331,my dear na so i sabi ask oo abeg no vex for me,0,1,0,0,0,0
pidgin_1_00332,if i no post review wetin i gain buy nirvana u no hear now my baby girlextraordinary presenterblaque beauty joyceiyakwari is giving it to them left and right in her double drawn fringe wig,0,0,2,0,0,0
pidgin_1_00333,generally speaking with is here again whole lot been said about the previous editions but you see this edition e go madoooh with alist comedians,0,0,2,0,0,0
pidgin_1_00334,chale ghanaian women dey fine nana aba anamoah na awardwinning media pesin also she be diehard fan,0,0,1,0,0,0
